ETPL_Inst_Code|ETPL_CIP_Code|ETPL_Credential|ETPL_CIP_USHE|ETPL_Program_USHE|ETPL_IPEDS|ETPL_Deg_Intent|ETPL_Year|ETPL_Key|Created_Date|Modified_Date|Inactive
3680|450201|BS|7018T2BS|Anthropology- Archaeology Track - BS|5|5|2024|36802024450201BS7018T2BS55|2024-08-15 06:38:11.847|NULL|N
3680|450301|CT|NULL|Archaeological Technician Institutional Certificate|1B|1B|2024|36802024450301CT1B1B|2024-08-15 06:38:11.847|NULL|N
3680|450301|AS|7019AAS|Archaeological Technician|3|3|2024|36802024450301AS7019AAS33|2024-08-15 06:38:11.847|NULL|N
3680|450601|BS|4022BS|Economics (BS)|5|5|2024|36802024450601BS4022BS55|2024-08-15 06:38:11.847|NULL|N
3680|451001|BS|7012BA|Political Science|5|5|2024|36802024451001BS7012BA55|2024-08-15 06:38:11.847|NULL|N
3680|451001|BS|7012BIS or 7012BA|Political Science (BA/BIS)|5|5|2024|36802024451001BS7012BISor7012BA55|2024-08-15 06:38:11.847|NULL|N
3680|451101|BS|7020BS|Sociology (BS)|5|5|2024|36802024451101BS7020BS55|2024-08-15 06:38:11.847|NULL|N
3680|470000|AS|8061AAS|General Technology|3|3|2024|36802024470000AS8061AAS33|2024-08-15 06:38:11.847|NULL|N
3680|470600|CT|8064CP|Automotive Service Technology Certificate of Proficiency|2|2|2024|36802024470600CT8064CP22|2024-08-15 06:38:11.847|NULL|N
3680|470600|AS|8097AAS|Automotive Service Technology (AAS)|3|3|2024|36802024470600AS8097AAS33|2024-08-15 06:38:11.847|NULL|N
3680|470605|AS|8008AAS|Auto Service Tech (AAS) Wrong CIP- Do not use|3|3|2024|36802024470605AS8008AAS33|2024-08-15 06:38:11.847|NULL|N
3680|500408|AS|8087AAS|Interior Design (AAS)|3|3|2024|36802024500408AS8087AAS33|2024-08-15 06:38:11.847|NULL|N
3680|500408|BS|8087BS|Interior Design|5|5|2024|36802024500408BS8087BS55|2024-08-15 06:38:11.847|NULL|N
3680|500409|BS|3118BFA with 3116|Art (BFA) Graphic Design Emphasis|5|5|2024|36802024500409BS3118BFAwith311655|2024-08-15 06:38:11.847|NULL|N
3680|500701|AS|3075AA|Art (AA)|3|3|2024|36802024500701AS3075AA33|2024-08-15 06:38:11.847|NULL|N
3680|500701|BS|3001BA|Art (BA)|5|5|2024|36802024500701BS3001BA55|2024-08-15 06:38:11.847|NULL|N
3680|500702|BS|3005BFA|Art: Two Dimensional|5|5|2024|36802024500702BS3005BFA55|2024-08-15 06:38:11.847|NULL|N
3680|500702|BS|3005BFA or 3006BFA|Art (BFA) 2D or 3D Media Emphasis|5|5|2024|36802024500702BS3005BFAor3006BFA55|2024-08-15 06:38:11.847|NULL|N
3680|510000|AS|2029AS|Health Sciences (AS) All Tracks|3|3|2024|36802024510000AS2029AS33|2024-08-15 06:38:11.847|NULL|N
3680|510000|AS|2029ASDENT|Health Sciences- Dental|3|3|2024|36802024510000AS2029ASDENT33|2024-08-15 06:38:11.847|NULL|N
3680|510000|AS|2029ASMLS|Health Sciences- MLS|3|3|2024|36802024510000AS2029ASMLS33|2024-08-15 06:38:11.847|NULL|N
3680|510000|AS|2029ASNRSG|Health Sciences- Nursing|3|3|2024|36802024510000AS2029ASNRSG33|2024-08-15 06:38:11.847|NULL|N
3680|510000|AS|2029ASRADT|Health Sciences- Radiology|3|3|2024|36802024510000AS2029ASRADT33|2024-08-15 06:38:11.847|NULL|N
3680|510000|AS|2029ASREST|Health Sciences- Respiratory Therapy|3|3|2024|36802024510000AS2029ASREST33|2024-08-15 06:38:11.847|NULL|N
3680|510602|AS|2002AS|Dental Hygiene (AS)|3|3|2024|36802024510602AS2002AS33|2024-08-15 06:38:11.847|NULL|N
3680|510602|BS|2002BS|Dental Hygiene|5|5|2024|36802024510602BS2002BS55|2024-08-15 06:38:11.847|NULL|N
3680|510701|BS|2078BS|Health Administration (BS)|5|5|2024|36802024510701BS2078BS55|2024-08-15 06:38:11.847|NULL|N
3680|510706|CT|2006CP|Health Information Management Certificate of Proficiency|1B|1B|2024|36802024510706CT2006CP1B1B|2024-08-15 06:38:11.847|NULL|N
3680|510706|BS|2079BS|Health Information Management (BS)|5|5|2024|36802024510706BS2079BS55|2024-08-15 06:38:11.847|NULL|N
3680|510707|AS|2025AAS|Health Information Technology (AAS)|3|3|2024|36802024510707AS2025AAS33|2024-08-15 06:38:11.847|NULL|N
3680|510713|CT|2007CP|Healthcare Coding and Classification|1B|1B|2024|36802024510713CT2007CP1B1B|2024-08-15 06:38:11.847|NULL|N
3680|510904|CT|2045CC|Paramedic Certificate of Completion|2|2|2024|36802024510904CT2045CC22|2024-08-15 06:38:11.847|NULL|N
3680|510904|AS|2046AAS|Paramedic Studies (AAS)|3|3|2024|36802024510904AS2046AAS33|2024-08-15 06:38:11.847|NULL|N
3680|510905|BS|2011BS|Nuclear Medicine (BS)|5|5|2024|36802024510905BS2011BS55|2024-08-15 06:38:11.847|NULL|N
3680|510907|BS|2018BS|Radiation Therapy (BS)|5|5|2024|36802024510907BS2018BS55|2024-08-15 06:38:11.847|NULL|N
3680|510908|AS|2022AAS|Respiratory Therapy, Pre-Professional (AAS)|3|3|2024|36802024510908AS2022AAS33|2024-08-15 06:38:11.847|NULL|N
3680|510908|BS|2022BS|Respiratory Therapy (BS)|5|5|2024|36802024510908BS2022BS55|2024-08-15 06:38:11.847|NULL|N
3680|510910|BS|2010BS|Diagnostic Medical Sonography/Sonographer- Medical|5|5|2024|36802024510910BS2010BS55|2024-08-15 06:38:11.847|NULL|N
3680|510910|BS|2012BS|Diagnostic Medical Sonography/Sonographer- Cardiac|5|5|2024|36802024510910BS2012BS55|2024-08-15 06:38:11.847|NULL|N
3680|510910|BS|2069BS |Diagnostic Medical Sonography-All emphases|5|5|2024|36802024510910BS2069BS55|2024-08-15 06:38:11.847|NULL|N
3680|510911|AS|2013AAS|Radiography (AAS)|3|3|2024|36802024510911AS2013AAS33|2024-08-15 06:38:11.847|NULL|N
3680|510911|BS|2016BS|Advanced Radiologic Science- Intervention Radiology and Advanced Radiology emphases|5|5|2024|36802024510911BS2016BS55|2024-08-15 06:38:11.847|NULL|N
3680|510911|MS|2037MSRS|Master of Science in Radiologic Sciences (all emphases)|7|7|2024|36802024510911MS2037MSRS77|2024-08-15 06:38:11.847|NULL|N
3680|510920|BS|2014BS|Advanced Radiologic Sciences, Magnetic Resonance Imaging|5|5|2024|36802024510920BS2014BS55|2024-08-15 06:38:11.847|NULL|N
3680|510920|BS|2016BS, 2074|Advanced Radiologic Sciences (BS), Magnetic Resonance Imaging (MRI) Emphasis|5|5|2024|36802024510920BS2016BS,207455|2024-08-15 06:38:11.847|NULL|N
3680|510999|BS|2016BS|Advanced Radiologic Sciences-Women's Imaging or Computed Tomography Emphasess|5|5|2024|36802024510999BS2016BS55|2024-08-15 06:38:11.847|NULL|N
3680|510999|BS|2034BS|Women's Imaging|5|5|2024|36802024510999BS2034BS55|2024-08-15 06:38:11.847|NULL|N
3680|511004|AS|2039AAS|Medical Laboratory Technician  (AAS)|3|3|2024|36802024511004AS2039AAS33|2024-08-15 06:38:11.847|NULL|N
3680|511004|BS|2039BS|Medical Laboratory Sciences (BS)|5|5|2024|36802024511004BS2039BS55|2024-08-15 06:38:11.847|NULL|N
3680|511199|BS|5037BS|Athletic Therapy-do not renew/no longer offered|5|5|2024|36802024511199BS5037BS55|2024-08-15 06:38:11.847|NULL|N
3680|512207|BS|5013BS|Health Promotion|5|5|2024|36802024512207BS5013BS55|2024-08-15 06:38:11.847|NULL|N
3680|513801|AS|2009AAS|Nursing, PN to RN (AAS)- duplicate application do not renew|3|3|2024|36802024513801AS2009AAS33|2024-08-15 06:38:11.847|NULL|N
3680|513801|AS|2009AS, 2009AAS|Nursing PN to RN (AS, AAS)|3|3|2024|36802024513801AS2009AS,2009AAS33|2024-08-15 06:38:11.847|NULL|N
3680|513801|AS|2009AS|Associate of Science Degree Nursing Program (ADN)|3|3|2024|36802024513801AS2009AS33|2024-08-15 06:38:11.847|NULL|N
3680|513801|BS|2009BS|Nursing, RN-to-BSN (BS)|5|5|2024|36802024513801BS2009BS55|2024-08-15 06:38:11.847|NULL|N
3680|513801|MS|2009MS|Registered Nursing/Registered Nurse|7|7|2024|36802024513801MS2009MS77|2024-08-15 06:38:11.847|NULL|N
3680|520201|BS|4011BS|Business Administration (BS)|5|5|2024|36802024520201BS4011BS55|2024-08-15 06:38:11.847|NULL|N
3680|520201|MS|4026MBA1 or 4026MBA2|Masters of Business Administration (MBA)|7|7|2024|36802024520201MS4026MBA1or4026MBA277|2024-08-15 06:38:11.847|NULL|N
3680|520203|BS|4032BS|Supply Chain Management|5|5|2024|36802024520203BS4032BS55|2024-08-15 06:38:11.847|NULL|N
3680|520299|BS|4032BS|Supply Chain Management- Wrong CIP code|5|5|2024|36802024520299BS4032BS55|2024-08-15 06:38:11.847|NULL|N
3680|520299|BS|NULL|Business Administration, Management and Operations, Other|5|5|2024|36802024520299BS55|2024-08-15 06:38:11.847|NULL|N
3680|520601|CT|4024CP|International Business and Economics|1B|1B|2024|36802024520601CT4024CP1B1B|2024-08-15 06:38:11.847|NULL|N
3680|520601|CT|4025CP|International Business and Economic Language|1B|1B|2024|36802024520601CT4025CP1B1B|2024-08-15 06:38:11.847|NULL|N
3680|520601|AS|4041AS|Business and Economics|3|3|2024|36802024520601AS4041AS33|2024-08-15 06:38:11.847|NULL|N
3680|520601|BS|4040BS|International Business Economics|5|5|2024|36802024520601BS4040BS55|2024-08-15 06:38:11.847|NULL|N
3680|520801|BS|4042BS|Finance|5|5|2024|36802024520801BS4042BS55|2024-08-15 06:38:11.847|NULL|N
3680|521301|BS|4001BS|Accounting (BS)|5|5|2024|36802024521301BS4001BS55|2024-08-15 06:38:11.847|NULL|N
3680|521401|BS|4044BS|Marketing|5|5|2024|36802024521401BS4044BS55|2024-08-15 06:38:11.847|NULL|N
3680|521803|AS|8025AAS|Sales and Merchandising (AAS)|3|3|2024|36802024521803AS8025AAS33|2024-08-15 06:38:11.847|NULL|N
3680|521804|BS|8065BS|Professional Sales (BS)|5|5|2024|36802024521804BS8065BS55|2024-08-15 06:38:11.847|NULL|N
3680|521804|BS|8087BS|Interior Design- Wrong CIP code|5|5|2024|36802024521804BS8087BS55|2024-08-15 06:38:11.847|NULL|N
3680|522001|AS|8085AAS|Construction Management (AAS)|3|3|2024|36802024522001AS8085AAS33|2024-08-15 06:38:11.847|NULL|N
3680|522001|BS|8088BS|Construction Management|5|5|2024|36802024522001BS8088BS55|2024-08-15 06:38:11.847|NULL|N
3680|090101|AS|3017AS|Speech Communication and Rhetoric|3|3|2025|36802025090101AS3017AS33|2025-08-18 15:53:36.937|NULL|N
3680|090101|BS|3017BA|Speech Communication and Rhetoric|5|5|2025|36802025090101BS3017BA55|2025-08-18 15:53:36.937|NULL|N
3680|090101|BS|3017BS (3053)|Speech Communication and Rhetoric|5|5|2025|36802025090101BS3017BS(3053)55|2025-08-18 15:53:36.937|NULL|N
3680|110103|AS|4013AS|Information Technology|3|3|2025|36802025110103AS4013AS33|2025-08-18 15:53:36.937|NULL|N
3680|110103|BS|4045BS|Information Technology|5|5|2025|36802025110103BS4045BS55|2025-08-18 15:53:36.937|NULL|N
3680|110299|CT|8049CP|Computer Programming, Other|1B|1B|2025|36802025110299CT8049CP1B1B|2025-08-18 15:53:36.937|NULL|N
3680|110701|AS|8023AAS|Computer Science|3|3|2025|36802025110701AS8023AAS33|2025-08-18 15:53:36.937|NULL|N
3680|110701|BS|8023BS or 8022BS|Computer Science|5|5|2025|36802025110701BS8023BSor8022BS55|2025-08-18 15:53:36.937|NULL|N
3680|110801|AS|8075AAS|Web Page, Digital/Multimedia and Information Resources Design|3|3|2025|36802025110801AS8075AAS33|2025-08-18 15:53:36.937|NULL|N
3680|110801|BS|8075BS|Web Page, Digital/Multimedia and Information Resources Design|5|5|2025|36802025110801BS8075BS55|2025-08-18 15:53:36.937|NULL|N
3680|110901|CT|8067CP|Computer Systems Networking and Telecommunications|1B|1B|2025|36802025110901CT8067CP1B1B|2025-08-18 15:53:36.937|NULL|N
3680|110901|AS|8062AAS|Computer Systems Networking and Telecommunications|3|3|2025|36802025110901AS8062AAS33|2025-08-18 15:53:36.937|NULL|N
3680|110901|AS|8109 AAS|Computer Systems Networking and Telecommunications|3|3|2025|36802025110901AS8109AAS33|2025-08-18 15:53:36.937|NULL|N
3680|110901|BS|8109BS|Computer Systems Networking and Telecommunications|5|5|2025|36802025110901BS8109BS55|2025-08-18 15:53:36.937|NULL|N
3680|131001|BS|5007BS|Special Education and Teaching, General|5|5|2025|36802025131001BS5007BS55|2025-08-18 15:53:36.937|NULL|N
3680|131001|CT|5045PBC|Special Education and Teaching, General|NULL|6|2025|36802025131001CT5045PBC06|2025-08-18 15:53:36.937|NULL|N
3680|131202|BS|5068BS|Elementary Education and Teaching|5|5|2025|36802025131202BS5068BS55|2025-08-18 15:53:36.937|NULL|N
3680|131205|CT|5043PBC|Secondary Education and Teaching|1A|1A|2025|36802025131205CT5043PBC1A1A|2025-08-18 15:53:36.937|NULL|N
3680|131210|BS|5002BS|Early Childhood Education and Teaching|5|5|2025|36802025131210BS5002BS55|2025-08-18 15:53:36.937|NULL|N
3680|131305|BS|3023BA|English/Language Arts Teacher Education|5|5|2025|36802025131305BS3023BA55|2025-08-18 15:53:36.937|NULL|N
3680|131311|BS|6030BA|Mathematics Teacher Education|5|5|2025|36802025131311BS6030BA55|2025-08-18 15:53:36.937|NULL|N
3680|131311|BS|6030BS, 6030BA|Mathematics Teacher Education|5|5|2025|36802025131311BS6030BS,6030BA55|2025-08-18 15:53:36.937|NULL|N
3680|131312|BS|3044BME|Music Teacher Education|5|5|2025|36802025131312BS3044BME55|2025-08-18 15:53:36.937|NULL|N
3680|131312|BS|3093BME|Music Teacher Education|5|5|2025|36802025131312BS3093BME55|2025-08-18 15:53:36.937|NULL|N
3680|131314|BS|5012BS|Physical Education Teaching and Coaching|5|5|2025|36802025131314BS5012BS55|2025-08-18 15:53:36.937|NULL|N
3680|131316|BS|6011BS|Science Teacher Education/General Science Teacher Education|5|5|2025|36802025131316BS6011BS55|2025-08-18 15:53:36.937|NULL|N
3680|131317|BS|7013BA|Social Science Teacher Education|5|5|2025|36802025131317BS7013BA55|2025-08-18 15:53:36.937|NULL|N
3680|131317|BS|7013BS BA|Social Science Teacher Education|5|5|2025|36802025131317BS7013BSBA55|2025-08-18 15:53:36.937|NULL|N
3680|131317|BS|7020BS|Social Science Teacher Education|5|5|2025|36802025131317BS7020BS55|2025-08-18 15:53:36.937|NULL|N
3680|131318|BS|7041BA|Social Studies Teacher Education|5|5|2025|36802025131318BS7041BA55|2025-08-18 15:53:36.937|NULL|N
3680|131322|BS|6008BS|Biology Teacher Education|5|5|2025|36802025131322BS6008BS55|2025-08-18 15:53:36.937|NULL|N
3680|131323|BS|6007BS|Chemistry Teacher Education|5|5|2025|36802025131323BS6007BS55|2025-08-18 15:53:36.937|NULL|N
3680|131325|BS|3027BA|French Language Teacher Education|5|5|2025|36802025131325BS3027BA55|2025-08-18 15:53:36.937|NULL|N
3680|131326|BS|3029BA|German Language Teacher Education|5|5|2025|36802025131326BS3029BA55|2025-08-18 15:53:36.937|NULL|N
3680|131328|BS|7008BA|History Teacher Education|5|5|2025|36802025131328BS7008BA55|2025-08-18 15:53:36.937|NULL|N
3680|131328|BS|7039BA|History Teacher Education|5|5|2025|36802025131328BS7039BA55|2025-08-18 15:53:36.937|NULL|N
3680|131329|BS|6020BS|Physics Teacher Education|5|5|2025|36802025131329BS6020BS55|2025-08-18 15:53:36.937|NULL|N
3680|131330|BS|3031BA|Spanish Language Teacher Education|5|5|2025|36802025131330BS3031BA55|2025-08-18 15:53:36.937|NULL|N
3680|131332|BS|7032BS|Geography Teacher Education|5|5|2025|36802025131332BS7032BS55|2025-08-18 15:53:36.937|NULL|N
3680|131332|BS|7040BA|Geography Teacher Education|5|5|2025|36802025131332BS7040BA55|2025-08-18 15:53:36.937|NULL|N
3680|131335|BS|7056BS|Psychology Teacher Education|5|5|2025|36802025131335BS7056BS55|2025-08-18 15:53:36.937|NULL|N
3680|131399|BS|6009BS|Teacher Education and Professional Development, Specific Subject Areas, Other|5|5|2025|36802025131399BS6009BS55|2025-08-18 15:53:36.937|NULL|N
3680|140901|BS|8074BS|Computer Engineering, General|5|5|2025|36802025140901BS8074BS55|2025-08-18 15:53:36.937|NULL|N
3680|141001|BS|8071BS|Electrical and Electronics Engineerin|5|5|2025|36802025141001BS8071BS55|2025-08-18 15:53:36.937|NULL|N
3680|141901|BS|8082BS|Mechanical Engineering|5|5|2025|36802025141901BS8082BS55|2025-08-18 15:53:36.937|NULL|N
3680|142701|BS|8083BS|Systems Engineering|5|5|2025|36802025142701BS8083BS55|2025-08-18 15:53:36.937|NULL|N
3680|150303|CT|8076CP|Electrical, Electronic and Communications Engineering Technology/Technician|1A|1A|2025|36802025150303CT8076CP1A1A|2025-08-18 15:53:36.937|NULL|N
3680|150303|AS|NULL|Electrical, Electronic and Communications Engineering Technology/Technician|3|3|2025|36802025150303AS33|2025-08-18 15:53:36.937|NULL|N
3680|150303|BS|8002BS|Electrical, Electronic and Communications Engineering Technology/Technician|5|5|2025|36802025150303BS8002BS55|2025-08-18 15:53:36.937|NULL|N
3680|150303|BS|8071BS|Electrical, Electronic and Communications Engineering Technology/Technician|5|5|2025|36802025150303BS8071BS55|2025-08-18 15:53:36.937|NULL|N
3680|150613|AS|8037AAS|Manufacturing Engineering Technology/Technician|3|3|2025|36802025150613AS8037AAS33|2025-08-18 15:53:36.937|NULL|N
3680|150613|BS|8037BS|Manufacturing Engineering Technology/Technician|5|5|2025|36802025150613BS8037BS55|2025-08-18 15:53:36.937|NULL|N
3680|150803|CT|8064CP|Automotive Engineering Technology/Technician|1B|1B|2025|36802025150803CT8064CP1B1B|2025-08-18 15:53:36.937|NULL|N
3680|150803|BS|8052BS|Automotive Engineering Technology/Technician|5|5|2025|36802025150803BS8052BS55|2025-08-18 15:53:36.937|NULL|N
3680|150803|BS|8100BS|Automotive Engineering Technology/Technician|5|5|2025|36802025150803BS8100BS55|2025-08-18 15:53:36.937|NULL|N
3680|150805|AS|8002AAS|Mechanical Engineering/Mechanical Technology/Technician|3|3|2025|36802025150805AS8002AAS33|2025-08-18 15:53:36.937|NULL|N
3680|150805|BS|8002BS|Mechanical Engineering/Mechanical Technology/Technician|5|5|2025|36802025150805BS8002BS55|2025-08-18 15:53:36.937|NULL|N
3680|151204|CT|8067CP|Computer Software Technology/Technician|1B|1B|2025|36802025151204CT8067CP1B1B|2025-08-18 15:53:36.937|NULL|N
3680|151399|CT|8111CP|Drafting/Design Engineering Technologies/Technicians, Other|2|2|2025|36802025151399CT8111CP22|2025-08-18 15:53:36.937|NULL|N
3680|151399|BS|8080BS|Drafting/Design Engineering Technologies/Technicians, Other|5|5|2025|36802025151399BS8080BS55|2025-08-18 15:53:36.937|NULL|N
3680|160103|AS|3082AA|Language Interpretation and Translation|3|3|2025|36802025160103AS3082AA33|2025-08-18 15:53:36.937|NULL|N
3680|160905|CT|3030CP|Spanish Language and Literature|1B|1B|2025|36802025160905CT3030CP1B1B|2025-08-18 15:53:36.937|NULL|N
3680|160905|AS|3030AA|Spanish Language and Literature|3|3|2025|36802025160905AS3030AA33|2025-08-18 15:53:36.937|NULL|N
3680|160905|BS|3030BA|Spanish Language and Literature|5|5|2025|36802025160905BS3030BA55|2025-08-18 15:53:36.937|NULL|N
3680|160905|BS|3035BA|Spanish Language and Literature|5|5|2025|36802025160905BS3035BA55|2025-08-18 15:53:36.937|NULL|N
3680|160905|BS|3077BA|Spanish Language and Literature|5|5|2025|36802025160905BS3077BA55|2025-08-18 15:53:36.937|NULL|N
3680|161601|CT|2050CP|American Sign Language (ASL)|1B|1B|2025|36802025161601CT2050CP1B1B|2025-08-18 15:53:36.937|NULL|N
3680|161601|AS|3050AA|American Sign Language (ASL)|3|3|2025|36802025161601AS3050AA33|2025-08-18 15:53:36.937|NULL|N
3680|190504|BS|5015|Human Nutrition|5|5|2025|36802025190504BS501555|2025-08-18 15:53:36.937|NULL|N
3680|190704|BS|5003BS|Family Systems|5|5|2025|36802025190704BS5003BS55|2025-08-18 15:53:36.937|NULL|N
3680|190706|AS|5000AAS|Child Development|3|3|2025|36802025190706AS5000AAS33|2025-08-18 15:53:36.937|NULL|N
3680|190706|BS|5002BS|Child Development|5|5|2025|36802025190706BS5002BS55|2025-08-18 15:53:36.937|NULL|N
3680|220302|CT|NULL|Legal Assistant/Paralegal|1A|1A|2025|36802025220302CT1A1A|2025-08-18 15:53:36.937|NULL|N
3680|230101|BS|3022BA|English Language and Literature, General|5|5|2025|36802025230101BS3022BA55|2025-08-18 15:53:36.937|NULL|N
3680|230101|MS|3023MA|English Language and Literature, General|7|7|2025|36802025230101MS3023MA77|2025-08-18 15:53:36.937|NULL|N
3680|231303|CT|3067CP|Professional, Technical, Business, and Scientific Writing|1B|1B|2025|36802025231303CT3067CP1B1B|2025-08-18 15:53:36.937|NULL|N
3680|231303|BS|3024BA|Professional, Technical, Business, and Scientific Writing|5|5|2025|36802025231303BS3024BA55|2025-08-18 15:53:36.937|NULL|N
3680|260301|BS|6032BS|Botany/Plant Biology|5|5|2025|36802025260301BS6032BS55|2025-08-18 15:53:36.937|NULL|N
3680|260301|BS|6034BS|Botany/Plant Biology|5|5|2025|36802025260301BS6034BS55|2025-08-18 15:53:36.937|NULL|N
3680|260301|BS|6067BS|Botany/Plant Biology|5|5|2025|36802025260301BS6067BS55|2025-08-18 15:53:36.937|NULL|N
3680|260502|BS|6015BS|Microbiology, General|5|5|2025|36802025260502BS6015BS55|2025-08-18 15:53:36.937|NULL|N
3680|260701|BS|6021BS|Zoology/Animal Biology|5|5|2025|36802025260701BS6021BS55|2025-08-18 15:53:36.937|NULL|N
3680|270101|BS|6029BA|Mathematics, General|5|5|2025|36802025270101BS6029BA55|2025-08-18 15:53:36.937|NULL|N
3680|270101|BS|6029BA or 6029BS|Mathematics, General|5|5|2025|36802025270101BS6029BAor6029BS55|2025-08-18 15:53:36.937|NULL|N
3680|270301|BS|6031BA|Applied Mathematics, General|5|5|2025|36802025270301BS6031BA55|2025-08-18 15:53:36.937|NULL|N
3680|270301|BS|6031BS|Applied Mathematics, General|5|5|2025|36802025270301BS6031BS55|2025-08-18 15:53:36.937|NULL|N
3680|310505|BS|5011BS|Kinesiology and Exercise Science|5|5|2025|36802025310505BS5011BS55|2025-08-18 15:53:36.937|NULL|N
3680|310505|BS|5021BS|Kinesiology and Exercise Science|5|5|2025|36802025310505BS5021BS55|2025-08-18 15:53:36.937|NULL|N
3680|310505|BS|5049BS|Kinesiology and Exercise Science|5|5|2025|36802025310505BS5049BS55|2025-08-18 15:53:36.937|NULL|N
3680|310599|BS|5017BS|Health and Physical Education/Fitness, Other|5|5|2025|36802025310599BS5017BS55|2025-08-18 15:53:36.937|NULL|N
3680|400501|BS|6005BS|Chemistry, General|5|5|2025|36802025400501BS6005BS55|2025-08-18 15:53:36.937|NULL|N
3680|400601|BS|6010BA or BS|Geology/Earth Science, General|5|5|2025|36802025400601BS6010BAorBS55|2025-08-18 15:53:36.937|NULL|N
3680|400601|BS|6010BS|Geology/Earth Science, General|5|5|2025|36802025400601BS6010BS55|2025-08-18 15:53:36.937|NULL|N
3680|400601|BS|6012BS|Geology/Earth Science, General|5|5|2025|36802025400601BS6012BS55|2025-08-18 15:53:36.937|NULL|N
3680|400801|BS|6018BS|Physics, General|5|5|2025|36802025400801BS6018BS55|2025-08-18 15:53:36.937|NULL|N
3680|400801|BS|6019BS|Physics, General|5|5|2025|36802025400801BS6019BS55|2025-08-18 15:53:36.937|NULL|N
3680|410101|CT|NULL|Biology Technician/Biotechnology Laboratory Technician|2|1B|2025|36802025410101CT21B|2025-08-18 15:53:36.937|NULL|N
3680|410101|CT|6017CC|Biology Technician/Biotechnology Laboratory Technician|2|1B|2025|36802025410101CT6017CC21B|2025-08-18 15:53:36.937|NULL|N
3680|410101|AS|6016AS|Biology Technician/Biotechnology Laboratory Technician|3|3|2025|36802025410101AS6016AS33|2025-08-18 15:53:36.937|NULL|N
3680|410301|CT|6004CC|Chemical Technology/Technician|2|2|2025|36802025410301CT6004CC22|2025-08-18 15:53:36.937|NULL|N
3680|410301|AS|6004AAS|Chemical Technology/Technician|3|3|2025|36802025410301AS6004AAS33|2025-08-18 15:53:36.937|NULL|N
3680|420101|BS|7055BS|Psychology, General|5|5|2025|36802025420101BS7055BS55|2025-08-18 15:53:36.937|NULL|N
3680|430104|AS|7004AS|Criminal Justice/Safety Studies|3|3|2025|36802025430104AS7004AS33|2025-08-18 15:53:36.937|NULL|N
3680|430104|BS|7004BS 7045 7046|Criminal Justice/Safety Studies|5|5|2025|36802025430104BS7004BS7045704655|2025-08-18 15:53:36.937|NULL|N
3680|430107|CT|NULL|Criminal Justice/Police Science|1B|1B|2025|36802025430107CT1B1B|2025-08-18 15:53:36.937|NULL|N
3680|440701|CT|7017Cert|Social Work|1A|1A|2025|36802025440701CT7017Cert1A1A|2025-08-18 15:53:36.937|NULL|N
3680|440701|BS|7017BA or 7017BS|Social Work|5|5|2025|36802025440701BS7017BAor7017BS55|2025-08-18 15:53:36.937|NULL|N
3680|440701|BS|7017BS|Social Work|5|5|2025|36802025440701BS7017BS55|2025-08-18 15:53:36.937|NULL|N
3680|440701|MS|7017MSW|Social Work|7|7|2025|36802025440701MS7017MSW77|2025-08-18 15:53:36.937|NULL|N
3680|450201|BS|7018BA or 7018BS|Anthropology|5|5|2025|36802025450201BS7018BAor7018BS55|2025-08-18 15:53:36.937|NULL|N
3680|450201|BS|7018T1BS|Anthropology|5|5|2025|36802025450201BS7018T1BS55|2025-08-18 15:53:36.937|NULL|N
3680|450201|BS|7018T2BS|Anthropology|5|5|2025|36802025450201BS7018T2BS55|2025-08-18 15:53:36.937|NULL|N
3680|450301|CT|NULL|Archeology|1B|1B|2025|36802025450301CT1B1B|2025-08-18 15:53:36.937|NULL|N
3680|450301|AS|7019AAS|Archeology|3|3|2025|36802025450301AS7019AAS33|2025-08-18 15:53:36.937|NULL|N
3680|450601|BS|4022BS|Economics, General|5|5|2025|36802025450601BS4022BS55|2025-08-18 15:53:36.937|NULL|N
3680|451001|BS|7012BA|Political Science and Government, General|5|5|2025|36802025451001BS7012BA55|2025-08-18 15:53:36.937|NULL|N
3680|451001|BS|7012BIS or 7012BA|Political Science and Government, General|5|5|2025|36802025451001BS7012BISor7012BA55|2025-08-18 15:53:36.937|NULL|N
3680|451101|BS|7020BS|Sociology|5|5|2025|36802025451101BS7020BS55|2025-08-18 15:53:36.937|NULL|N
3680|470000|AS|8061AAS|Mechanics and Repairers, General|3|3|2025|36802025470000AS8061AAS33|2025-08-18 15:53:36.937|NULL|N
3680|470600|CT|8064CP|Vehicle Maintenance and Repair Technologies, General|2|2|2025|36802025470600CT8064CP22|2025-08-18 15:53:36.937|NULL|N
3680|470600|AS|8097AAS|Vehicle Maintenance and Repair Technologies, General|3|3|2025|36802025470600AS8097AAS33|2025-08-18 15:53:36.937|NULL|N
3680|470605|AS|8008AAS|Diesel Mechanics Technology/Technician|3|3|2025|36802025470605AS8008AAS33|2025-08-18 15:53:36.937|NULL|N
3680|500408|AS|8087AAS|Interior Design|3|3|2025|36802025500408AS8087AAS33|2025-08-18 15:53:36.937|NULL|N
3680|500408|BS|8087BS|Interior Design|5|5|2025|36802025500408BS8087BS55|2025-08-18 15:53:36.937|NULL|N
3680|500409|BS|3118BFA with 3116|Graphic Design|5|5|2025|36802025500409BS3118BFAwith311655|2025-08-18 15:53:36.937|NULL|N
